,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001,1.5000000000000002,1.6,1.7000000000000002,1.8000000000000003,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5000000000000004,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0000000000000004,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5000000000000004,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0
0.1,0.36059999999997916,0.33446666666665137,0.2986666666666569,0.27293333333332886,0.24759999999999974,0.2315333333333363,0.20713333333334022,0.18800000000000577,0.1776000000000046,0.16333333333333688,0.14893333333333553,0.13293333333333393,0.12139999999999987,0.11899999999999962,0.10346666666666499,0.08886666666666539,0.0796666666666658,0.07873333333333252,0.07339999999999945,0.0639999999999999,0.06013333333333334,0.049066666666667036,0.04886666666666704,0.041666666666666914,0.04220000000000021,0.03453333333333344,0.03433333333333343,0.029466666666666634,0.026333333333333223,0.022666666666666585,0.022399999999999913,0.021933333333333256,0.01933333333333328,0.016133333333333322,0.016999999999999977,0.015266666666666671,0.014133333333333354,0.01266666666666669,0.010466666666666683,0.009733333333333342
0.2,0.4170666666666462,0.37853333333331407,0.35119999999998536,0.32759999999998857,0.2975999999999919,0.27159999999999634,0.25139999999999846,0.22800000000000245,0.2157333333333378,0.192400000000005,0.17466666666667055,0.16280000000000291,0.15286666666666904,0.13753333333333398,0.1290000000000003,0.11713333333333298,0.10393333333333196,0.10119999999999851,0.08939999999999898,0.08133333333333266,0.07813333333333272,0.07266666666666623,0.0669333333333332,0.05966666666666669,0.05186666666666699,0.05220000000000031,0.04400000000000028,0.042600000000000214,0.03560000000000014,0.036266666666666766,0.03220000000000002,0.02793333333333327,0.02879999999999997,0.022733333333333276,0.023266666666666606,0.021466666666666613,0.016199999999999992,0.017199999999999976,0.01659999999999998,0.014666666666666663
0.30000000000000004,0.46966666666666135,0.42819999999998437,0.3994666666666496,0.3621333333333203,0.3434666666666554,0.317399999999992,0.2879999999999958,0.27206666666666346,0.2448666666666667,0.22846666666666873,0.21353333333333685,0.19506666666667116,0.1860666666666708,0.17253333333333645,0.15840000000000226,0.1390666666666677,0.1338666666666674,0.1216666666666666,0.10959999999999923,0.10419999999999902,0.09686666666666575,0.08559999999999912,0.0845999999999992,0.07246666666666632,0.06893333333333301,0.06606666666666657,0.05773333333333345,0.058066666666666746,0.05113333333333367,0.04433333333333354,0.03826666666666681,0.04080000000000017,0.03560000000000008,0.03620000000000007,0.029666666666666657,0.027866666666666606,0.026266666666666577,0.02373333333333326,0.02213333333333329,0.020866666666666627
0.4,0.508600000000002,0.483999999999999,0.4377333333333236,0.4109999999999838,0.38066666666665355,0.3459333333333224,0.32953333333332474,0.3071999999999942,0.29219999999999563,0.2647999999999979,0.24579999999999996,0.22460000000000196,0.20926666666667057,0.19780000000000372,0.18233333333333654,0.16700000000000254,0.15786666666666838,0.14020000000000093,0.13300000000000067,0.12133333333333307,0.11493333333333278,0.10879999999999906,0.09759999999999892,0.09646666666666558,0.08873333333333255,0.07453333333333297,0.07153333333333312,0.05940000000000007,0.05873333333333345,0.06033333333333335,0.052466666666666925,0.05206666666666693,0.04400000000000019,0.042466666666666826,0.03860000000000008,0.03946666666666678,0.030999999999999982,0.03573333333333336,0.030066666666666658,0.024599999999999938
0.5,0.5517333333333422,0.5170666666666718,0.485066666666666,0.44886666666665953,0.4311333333333245,0.3922666666666542,0.3633333333333228,0.35339999999999094,0.3174666666666605,0.2988666666666626,0.27759999999999707,0.24733333333333357,0.24033333333333304,0.22373333333333567,0.20960000000000345,0.19646666666667015,0.16626666666666903,0.17300000000000226,0.14793333333333475,0.14273333333333443,0.13126666666666725,0.11539999999999954,0.11666666666666654,0.10873333333333263,0.09886666666666576,0.09226666666666584,0.08699999999999937,0.08293333333333272,0.07626666666666625,0.07126666666666642,0.06246666666666668,0.055266666666666846,0.053866666666666854,0.05740000000000009,0.04160000000000018,0.044133333333333545,0.03966666666666677,0.03726666666666678,0.036466666666666744,0.028933333333333325
0.6,0.6023333333333495,0.558800000000008,0.5164666666666706,0.4843999999999981,0.4615333333333293,0.43313333333332577,0.4122666666666547,0.37426666666665653,0.35086666666665794,0.33886666666666,0.3075999999999958,0.28713333333332947,0.2598666666666653,0.25619999999999943,0.2385333333333339,0.21320000000000283,0.20993333333333639,0.19446666666666976,0.17880000000000246,0.16886666666666866,0.15846666666666825,0.14380000000000084,0.13633333333333403,0.12133333333333328,0.11366666666666606,0.09913333333333241,0.10406666666666577,0.09999999999999906,0.0875333333333327,0.08013333333333283,0.08206666666666615,0.07013333333333312,0.06553333333333321,0.05620000000000011,0.055000000000000125,0.05693333333333344,0.045533333333333495,0.04840000000000024,0.04506666666666683,0.036266666666666746
0.7000000000000001,0.6232000000000141,0.5886000000000116,0.551200000000009,0.5222000000000033,0.4889333333333332,0.4632666666666635,0.4437333333333273,0.40179999999998883,0.3776666666666571,0.3700666666666588,0.3281333333333265,0.31573333333332837,0.2973999999999958,0.2823999999999972,0.25146666666666595,0.24886666666666624,0.23686666666666747,0.20800000000000324,0.20966666666666925,0.18593333333333606,0.1802000000000021,0.16673333333333523,0.15080000000000085,0.14600000000000105,0.132666666666667,0.13780000000000048,0.1098666666666659,0.10179999999999909,0.09713333333333243,0.09759999999999916,0.08673333333333286,0.08239999999999943,0.07886666666666632,0.0717333333333331,0.06619999999999987,0.060933333333333395,0.06419999999999997,0.05180000000000024,0.04800000000000026,0.04700000000000023
0.8,0.6749333333333516,0.6292666666666817,0.5950666666666768,0.5534000000000079,0.5246000000000037,0.5018000000000019,0.47673333333333073,0.44439999999999436,0.43113333333332565,0.3954666666666569,0.3619333333333261,0.33819999999999334,0.32513333333332817,0.3041333333333296,0.29059999999999625,0.2724666666666652,0.2541999999999997,0.23679999999999995,0.22133333333333502,0.2076666666666692,0.19700000000000256,0.17866666666666875,0.16913333333333508,0.1608000000000017,0.1488666666666678,0.14213333333333394,0.12513333333333354,0.12226666666666654,0.11013333333333276,0.11513333333333292,0.10159999999999916,0.0979999999999992,0.09126666666666605,0.08606666666666621,0.08253333333333278,0.0721333333333331,0.06353333333333328,0.06433333333333326,0.05340000000000019,0.05346666666666682
0.9,0.6936666666666845,0.6521333333333469,0.6311333333333461,0.5809333333333423,0.5626000000000082,0.5262000000000041,0.5007333333333347,0.47459999999999775,0.44013333333332755,0.4230666666666585,0.3913999999999914,0.3787333333333247,0.35213333333332697,0.33053333333332774,0.31066666666666226,0.29193333333333016,0.28293333333333104,0.253866666666666,0.24779999999999985,0.23146666666666801,0.20833333333333584,0.20720000000000283,0.18806666666666894,0.17906666666666837,0.16380000000000147,0.16080000000000128,0.14740000000000092,0.14366666666666753,0.12626666666666667,0.11893333333333307,0.1170666666666664,0.10673333333333278,0.10226666666666574,0.0975999999999993,0.08819999999999949,0.08693333333333281,0.07759999999999961,0.07459999999999979,0.0655999999999999,0.06106666666666674
1.0,0.7216000000000177,0.6888666666666825,0.65586666666668,0.6239333333333433,0.5856666666666753,0.5560000000000067,0.5256000000000022,0.4861333333333334,0.47453333333333203,0.45626666666666205,0.42439999999999306,0.40413333333332524,0.379999999999992,0.3521999999999937,0.3422666666666596,0.32793333333332864,0.2954666666666641,0.2911333333333307,0.2745333333333312,0.2559333333333327,0.22860000000000086,0.224666666666668,0.20986666666666876,0.2054666666666696,0.1927333333333355,0.17753333333333507,0.165266666666668,0.14600000000000068,0.13886666666666722,0.1422666666666674,0.13093333333333393,0.11859999999999984,0.11073333333333275,0.10579999999999931,0.09673333333333263,0.10026666666666599,0.08713333333333273,0.08113333333333284,0.07479999999999976,0.07086666666666645
1.1,0.7405333333333503,0.7028666666666811,0.6745333333333483,0.6479333333333467,0.6149333333333439,0.5832666666666737,0.5540000000000059,0.5272666666666697,0.5109333333333338,0.47279999999999756,0.4491333333333293,0.44766666666666144,0.40379999999999117,0.397999999999992,0.36653333333332677,0.3500666666666615,0.3237999999999952,0.3069999999999957,0.2882666666666642,0.26759999999999856,0.2649333333333321,0.24566666666666664,0.2372000000000009,0.21680000000000196,0.20586666666666897,0.19346666666666873,0.18700000000000197,0.16906666666666822,0.1610666666666679,0.14973333333333455,0.1521333333333344,0.1316000000000002,0.1273333333333334,0.11379999999999972,0.11386666666666634,0.10593333333333275,0.09619999999999933,0.08819999999999957,0.08546666666666625,0.08086666666666627
