Season,Team,HomeAgainst,HomeFor,For,Against,HomeResult,Result,AwayFor,AwayAgainst,AwayResult
2001,BOS,4.666666666666667,4.827160493827161,4.795031055900621,4.627329192546584,0.5061728395061729,0.5093167701863354,4.7625,4.5875,0.5125
2001,CHA,5.0,5.111111111111111,4.925925925925926,4.907407407407407,0.5679012345679012,0.5123456790123457,4.7407407407407405,4.814814814814815,0.4567901234567901
2001,CHN,3.9382716049382718,4.851851851851852,4.796296296296297,4.327160493827161,0.5925925925925926,0.5432098765432098,4.7407407407407405,4.716049382716049,0.49382716049382713
2001,CIN,5.407407407407407,4.283950617283951,4.537037037037037,5.246913580246914,0.3333333333333333,0.4074074074074074,4.790123456790123,5.08641975308642,0.48148148148148145
2001,CLE,5.2,5.525,5.537037037037037,5.067901234567901,0.55,0.5617283950617284,5.548780487804878,4.939024390243903,0.573170731707317
2001,COL,6.555555555555555,6.839506172839506,5.697530864197531,5.592592592592593,0.5061728395061729,0.4506172839506173,4.555555555555555,4.62962962962963,0.3950617283950617
2001,DET,5.246913580246914,4.518518518518518,4.469135802469136,5.407407407407407,0.4567901234567901,0.4074074074074074,4.419753086419753,5.567901234567901,0.35802469135802467
2001,FLO,4.0625,4.7375,4.580246913580247,4.592592592592593,0.575,0.4691358024691358,4.426829268292683,5.109756097560975,0.36585365853658536
2001,HOU,5.012345679012346,5.432098765432099,5.228395061728395,4.746913580246914,0.5432098765432098,0.5740740740740741,5.0246913580246915,4.481481481481482,0.6049382716049383
2001,KCA,5.987654320987654,4.716049382716049,4.5,5.296296296296297,0.43209876543209874,0.4012345679012346,4.283950617283951,4.604938271604938,0.37037037037037035
2001,LAN,4.222222222222222,4.074074074074074,4.679012345679013,4.592592592592593,0.5432098765432098,0.5308641975308642,5.283950617283951,4.962962962962963,0.5185185185185185
2001,MIL,5.0,4.617283950617284,4.567901234567901,4.9753086419753085,0.4444444444444444,0.41975308641975306,4.518518518518518,4.950617283950617,0.3950617283950617
2001,MIN,4.728395061728395,4.851851851851852,4.7592592592592595,4.728395061728395,0.5802469135802469,0.5246913580246914,4.666666666666667,4.728395061728395,0.4691358024691358
2001,MON,5.320987654320987,4.432098765432099,4.135802469135802,5.012345679012346,0.41975308641975306,0.41975308641975306,3.8395061728395063,4.703703703703703,0.41975308641975306
2001,NYA,4.177215189873418,5.341772151898734,5.01875,4.45,0.6455696202531646,0.59375,4.703703703703703,4.716049382716049,0.5432098765432098
2001,NYN,4.135802469135802,3.6666666666666665,3.962962962962963,4.401234567901234,0.5432098765432098,0.5061728395061729,4.2592592592592595,4.666666666666667,0.4691358024691358
2001,OAK,3.8271604938271606,5.222222222222222,5.45679012345679,3.9814814814814814,0.654320987654321,0.6296296296296297,5.691358024691358,4.135802469135802,0.6049382716049383
2001,PHI,4.185185185185185,4.6419753086419755,4.604938271604938,4.438271604938271,0.5802469135802469,0.5308641975308642,4.567901234567901,4.691358024691358,0.48148148148148145
2001,PIT,5.111111111111111,4.222222222222222,4.055555555555555,5.296296296296297,0.4691358024691358,0.38271604938271603,3.888888888888889,5.481481481481482,0.2962962962962963
2001,SDN,4.864197530864198,4.037037037037037,4.87037037037037,5.012345679012346,0.43209876543209874,0.4876543209876543,5.703703703703703,5.160493827160494,0.5432098765432098
2001,SEA,3.419753086419753,5.432098765432099,5.722222222222222,3.8703703703703702,0.7037037037037037,0.7160493827160493,6.012345679012346,4.320987654320987,0.7283950617283951
2001,SFN,4.246913580246914,4.345679012345679,4.932098765432099,4.617283950617284,0.6049382716049383,0.5555555555555556,5.518518518518518,4.987654320987654,0.5061728395061729
2001,SLN,3.7560975609756095,5.402439024390244,5.0246913580246915,4.222222222222222,0.6585365853658537,0.5740740740740741,4.6375,4.7,0.4875
2001,TBA,5.296296296296297,4.296296296296297,4.148148148148148,5.4753086419753085,0.4567901234567901,0.38271604938271603,4.0,5.654320987654321,0.30864197530864196
2001,TEX,5.975609756097561,5.475609756097561,5.493827160493828,5.9753086419753085,0.5,0.4506172839506173,5.5125,5.975,0.4
2001,TOR,5.012195121951219,5.024390243902439,4.734567901234568,4.648148148148148,0.4878048780487805,0.49382716049382713,4.4375,4.275,0.5
2002,ANA,3.925925925925926,4.987654320987654,5.253086419753086,3.9753086419753085,0.6666666666666666,0.6111111111111112,5.518518518518518,4.0246913580246915,0.5555555555555556
2002,ARI,4.320987654320987,5.604938271604938,5.055555555555555,4.160493827160494,0.6790123456790124,0.6049382716049383,4.506172839506172,4.0,0.5308641975308642
2002,ATL,3.4625,4.4875,4.40625,3.5125,0.65,0.63125,4.325,3.5625,0.6125
2002,BAL,4.580246913580247,4.111111111111111,4.117283950617284,4.771604938271605,0.41975308641975306,0.41358024691358025,4.1234567901234565,4.962962962962963,0.4074074074074074
2002,BOS,4.3580246913580245,4.888888888888889,5.302469135802469,4.104938271604938,0.5185185185185185,0.5740740740740741,5.716049382716049,3.8518518518518516,0.6296296296296297
2002,CHA,4.604938271604938,5.888888888888889,5.283950617283951,4.925925925925926,0.5802469135802469,0.5,4.679012345679013,5.246913580246914,0.41975308641975306
2002,CHN,4.6419753086419755,4.185185185185185,4.3580246913580245,4.685185185185185,0.4444444444444444,0.41358024691358025,4.530864197530864,4.728395061728395,0.38271604938271603
2002,CIN,5.135802469135802,4.716049382716049,4.3765432098765435,4.777777777777778,0.4691358024691358,0.48148148148148145,4.037037037037037,4.419753086419753,0.49382716049382713
2002,CLE,5.246913580246914,4.62962962962963,4.561728395061729,5.166666666666667,0.48148148148148145,0.4567901234567901,4.493827160493828,5.08641975308642,0.43209876543209874
2002,COL,6.061728395061729,6.148148148148148,4.802469135802469,5.54320987654321,0.5802469135802469,0.4506172839506173,3.45679012345679,5.0246913580246915,0.32098765432098764
2002,DET,4.9125,3.375,3.5714285714285716,5.366459627329193,0.4125,0.3416149068322981,3.765432098765432,5.814814814814815,0.2716049382716049
2002,FLO,4.185185185185185,4.555555555555555,4.314814814814815,4.709876543209877,0.5679012345679012,0.4876543209876543,4.074074074074074,5.234567901234568,0.4074074074074074
2002,HOU,4.283950617283951,5.0,4.6234567901234565,4.290123456790123,0.5802469135802469,0.5185185185185185,4.246913580246914,4.296296296296297,0.4567901234567901
2002,KCA,6.234567901234568,5.3580246913580245,4.549382716049383,5.5,0.4567901234567901,0.38271604938271603,3.740740740740741,4.765432098765432,0.30864197530864196
2002,LAN,3.691358024691358,3.876543209876543,4.401234567901234,3.9691358024691357,0.5679012345679012,0.5679012345679012,4.925925925925926,4.246913580246914,0.5679012345679012
2002,MIL,4.8765432098765435,3.7037037037037037,3.8703703703703702,5.067901234567901,0.38271604938271603,0.345679012345679,4.037037037037037,5.2592592592592595,0.30864197530864196
2002,MIN,4.148148148148148,4.888888888888889,4.770186335403727,4.422360248447205,0.6666666666666666,0.5838509316770186,4.65,4.7,0.5
2002,MON,4.172839506172839,4.864197530864198,4.537037037037037,4.432098765432099,0.6049382716049383,0.5123456790123457,4.209876543209877,4.691358024691358,0.41975308641975306
2002,NYA,4.2375,5.425,5.571428571428571,4.329192546583851,0.65,0.639751552795031,5.716049382716049,4.419753086419753,0.6296296296296297
2002,NYN,4.185185185185185,3.962962962962963,4.285714285714286,4.366459627329193,0.4691358024691358,0.4658385093167702,4.6125,4.55,0.4625
2002,OAK,4.08641975308642,5.271604938271605,4.938271604938271,4.037037037037037,0.6666666666666666,0.6358024691358025,4.604938271604938,3.9876543209876543,0.6049382716049383
2002,PHI,4.0625,3.9625,4.409937888198757,4.496894409937888,0.5,0.4968944099378882,4.851851851851852,4.925925925925926,0.49382716049382713
2002,PIT,4.8625,4.125,3.981366459627329,4.53416149068323,0.475,0.4472049689440994,3.8395061728395063,4.209876543209877,0.41975308641975306
2002,SDN,4.172839506172839,4.1234567901234565,4.08641975308642,5.030864197530864,0.5061728395061729,0.4074074074074074,4.049382716049383,5.888888888888889,0.30864197530864196
2002,SEA,4.061728395061729,4.54320987654321,5.0246913580246915,4.314814814814815,0.5925925925925926,0.5740740740740741,5.506172839506172,4.567901234567901,0.5555555555555556
2002,SFN,3.4074074074074074,4.407407407407407,4.84472049689441,3.8074534161490683,0.6172839506172839,0.5900621118012422,5.2875,4.2125,0.5625
2002,SLN,3.506172839506173,4.814814814814815,4.8580246913580245,4.0,0.6419753086419753,0.5987654320987654,4.901234567901234,4.493827160493828,0.5555555555555556
2002,TBA,5.54320987654321,4.333333333333333,4.180124223602484,5.701863354037267,0.37037037037037035,0.3416149068322981,4.025,5.8625,0.3125
2002,TEX,5.962962962962963,5.851851851851852,5.203703703703703,5.444444444444445,0.5185185185185185,0.4444444444444444,4.555555555555555,4.925925925925926,0.37037037037037035
2002,TOR,5.037037037037037,5.037037037037037,5.018518518518518,5.111111111111111,0.5185185185185185,0.48148148148148145,5.0,5.185185185185185,0.4444444444444444
2003,ANA,4.134146341463414,4.2926829268292686,4.54320987654321,4.58641975308642,0.5487804878048781,0.47530864197530864,4.8,5.05,0.4
2003,ARI,4.580246913580247,4.91358024691358,4.425925925925926,4.228395061728395,0.5555555555555556,0.5185185185185185,3.9382716049382718,3.876543209876543,0.48148148148148145
2003,ATL,4.506172839506172,5.308641975308642,5.598765432098766,4.567901234567901,0.6790123456790124,0.6234567901234568,5.888888888888889,4.62962962962963,0.5679012345679012
2003,BAL,4.65,4.5125,4.580246913580247,5.055555555555555,0.5,0.4382716049382716,4.646341463414634,5.451219512195122,0.3780487804878049
2003,BOS,4.8765432098765435,6.567901234567901,5.932098765432099,4.993827160493828,0.654320987654321,0.5864197530864198,5.296296296296297,5.111111111111111,0.5185185185185185
2003,CHA,4.222222222222222,4.938271604938271,4.882716049382716,4.41358024691358,0.6296296296296297,0.5308641975308642,4.827160493827161,4.604938271604938,0.43209876543209874
2003,CHN,4.283950617283951,4.271604938271605,4.469135802469136,4.216049382716049,0.5432098765432098,0.5432098765432098,4.666666666666667,4.148148148148148,0.5432098765432098
2003,CIN,5.45679012345679,4.2592592592592595,4.283950617283951,5.469135802469136,0.43209876543209874,0.42592592592592593,4.308641975308642,5.481481481481482,0.41975308641975306
2003,CLE,4.320987654320987,4.074074074074074,4.314814814814815,4.802469135802469,0.4691358024691358,0.41975308641975306,4.555555555555555,5.283950617283951,0.37037037037037035
2003,COL,5.555555555555555,6.382716049382716,5.265432098765432,5.506172839506172,0.6049382716049383,0.4567901234567901,4.148148148148148,5.45679012345679,0.30864197530864196
2003,DET,5.419753086419753,3.419753086419753,3.6481481481481484,5.728395061728395,0.2839506172839506,0.2654320987654321,3.876543209876543,6.037037037037037,0.24691358024691357
2003,FLO,3.617283950617284,4.679012345679013,4.635802469135802,4.271604938271605,0.654320987654321,0.5617283950617284,4.592592592592593,4.925925925925926,0.4691358024691358
2003,HOU,4.234567901234568,5.246913580246914,4.969135802469136,4.179012345679013,0.5925925925925926,0.5370370370370371,4.691358024691358,4.1234567901234565,0.48148148148148145
2003,KCA,6.4,5.4125,5.160493827160494,5.351851851851852,0.5,0.5123456790123457,4.914634146341464,4.329268292682927,0.524390243902439
2003,LAN,3.1358024691358026,3.345679012345679,3.54320987654321,3.432098765432099,0.5679012345679012,0.5246913580246914,3.740740740740741,3.728395061728395,0.48148148148148145
2003,MIL,5.679012345679013,4.345679012345679,4.407407407407407,5.388888888888889,0.38271604938271603,0.41975308641975306,4.469135802469136,5.098765432098766,0.4567901234567901
2003,MIN,4.864197530864198,4.925925925925926,4.944444444444445,4.679012345679013,0.5925925925925926,0.5555555555555556,4.962962962962963,4.493827160493828,0.5185185185185185
2003,MON,4.839506172839506,5.382716049382716,4.388888888888889,4.419753086419753,0.6419753086419753,0.5123456790123457,3.3950617283950617,4.0,0.38271604938271603
2003,NYA,4.487804878048781,4.890243902439025,5.407407407407407,4.41358024691358,0.6097560975609756,0.6234567901234568,5.9375,4.3375,0.6375
2003,NYN,4.7375,3.825,3.987577639751553,4.683229813664596,0.425,0.40993788819875776,4.148148148148148,4.62962962962963,0.3950617283950617
2003,OAK,3.3950617283950617,4.716049382716049,4.7407407407407405,3.9691358024691357,0.7037037037037037,0.5925925925925926,4.765432098765432,4.54320987654321,0.48148148148148145
2003,PHI,3.8395061728395063,4.864197530864198,4.882716049382716,4.302469135802469,0.6049382716049383,0.5308641975308642,4.901234567901234,4.765432098765432,0.4567901234567901
2003,PIT,4.91358024691358,4.580246913580247,4.648148148148148,4.944444444444445,0.48148148148148145,0.46296296296296297,4.716049382716049,4.9753086419753085,0.4444444444444444
2003,SDN,4.6419753086419755,3.7777777777777777,4.185185185185185,5.12962962962963,0.43209876543209874,0.3950617283950617,4.592592592592593,5.617283950617284,0.35802469135802467
2003,SEA,3.728395061728395,4.864197530864198,4.907407407407407,3.932098765432099,0.6172839506172839,0.5740740740740741,4.950617283950617,4.135802469135802,0.5308641975308642
2003,SFN,3.691358024691358,4.91358024691358,4.6894409937888195,3.9627329192546585,0.7037037037037037,0.6211180124223602,4.4625,4.2375,0.5375
2003,SLN,4.555555555555555,5.3580246913580245,5.407407407407407,4.91358024691358,0.5925925925925926,0.5246913580246914,5.45679012345679,5.271604938271605,0.4567901234567901
2003,TBA,5.209876543209877,4.444444444444445,4.41358024691358,5.2592592592592595,0.4444444444444444,0.3888888888888889,4.382716049382716,5.308641975308642,0.3333333333333333
2003,TEX,6.234567901234568,5.925925925925926,5.098765432098766,5.981481481481482,0.5308641975308642,0.4382716049382716,4.271604938271605,5.728395061728395,0.345679012345679
2003,TOR,5.54320987654321,5.604938271604938,5.518518518518518,5.098765432098766,0.5061728395061729,0.5308641975308642,5.432098765432099,4.654320987654321,0.5555555555555556
2004,ANA,4.728395061728395,4.827160493827161,5.160493827160494,4.530864197530864,0.5555555555555556,0.5679012345679012,5.493827160493828,4.333333333333333,0.5802469135802469
2004,ARI,5.493827160493828,4.160493827160494,3.7962962962962963,5.549382716049383,0.35802469135802467,0.3148148148148148,3.432098765432099,5.604938271604938,0.2716049382716049
2004,ATL,4.135802469135802,4.901234567901234,4.95679012345679,4.1234567901234565,0.6049382716049383,0.5925925925925926,5.012345679012346,4.111111111111111,0.5802469135802469
2004,BAL,5.6419753086419755,5.061728395061729,5.197530864197531,5.1234567901234565,0.4691358024691358,0.48148148148148145,5.333333333333333,4.604938271604938,0.49382716049382713
2004,BOS,4.814814814814815,6.382716049382716,5.8580246913580245,4.7407407407407405,0.6790123456790124,0.6049382716049383,5.333333333333333,4.666666666666667,0.5308641975308642
2004,CHA,5.395061728395062,5.753086419753086,5.339506172839506,5.12962962962963,0.5679012345679012,0.5123456790123457,4.925925925925926,4.864197530864198,0.4567901234567901
2004,CHN,4.2926829268292686,5.195121951219512,4.87037037037037,4.104938271604938,0.5487804878048781,0.5493827160493827,4.5375,3.9125,0.55
2004,CIN,5.246913580246914,4.135802469135802,4.62962962962963,5.598765432098766,0.49382716049382713,0.4691358024691358,5.1234567901234565,5.950617283950617,0.4444444444444444
2004,CLE,5.283950617283951,5.08641975308642,5.296296296296297,5.290123456790123,0.5432098765432098,0.49382716049382713,5.506172839506172,5.296296296296297,0.4444444444444444
2004,COL,6.567901234567901,6.1234567901234565,5.1419753086419755,5.697530864197531,0.4691358024691358,0.41975308641975306,4.160493827160494,4.827160493827161,0.37037037037037035
2004,DET,5.172839506172839,4.728395061728395,5.104938271604938,5.209876543209877,0.4691358024691358,0.4444444444444444,5.481481481481482,5.246913580246914,0.41975308641975306
2004,FLO,4.1,4.175,4.432098765432099,4.320987654320987,0.525,0.5123456790123457,4.682926829268292,4.536585365853658,0.5
2004,HOU,4.283950617283951,5.0,4.95679012345679,4.308641975308642,0.5925925925925926,0.5679012345679012,4.91358024691358,4.333333333333333,0.5432098765432098
2004,KCA,5.325,4.225,4.444444444444445,5.58641975308642,0.4125,0.35802469135802467,4.658536585365853,5.841463414634147,0.3048780487804878
2004,LAN,4.012345679012346,4.481481481481482,4.697530864197531,4.222222222222222,0.6049382716049383,0.5740740740740741,4.91358024691358,4.432098765432099,0.5432098765432098
2004,MIL,4.6419753086419755,4.172839506172839,3.937888198757764,4.701863354037267,0.4444444444444444,0.4161490683229814,3.7,4.7625,0.3875
2004,MIN,4.407407407407407,5.0246913580246915,4.814814814814815,4.41358024691358,0.6049382716049383,0.5679012345679012,4.604938271604938,4.419753086419753,0.5308641975308642
2004,MON,4.575,3.625,3.919753086419753,4.746913580246914,0.4375,0.41358024691358025,4.2073170731707314,4.914634146341464,0.3902439024390244
2004,NYA,4.592592592592593,5.506172839506172,5.537037037037037,4.987654320987654,0.7037037037037037,0.6234567901234568,5.567901234567901,5.382716049382716,0.5432098765432098
2004,NYN,4.395061728395062,4.222222222222222,4.222222222222222,4.512345679012346,0.4691358024691358,0.4382716049382716,4.222222222222222,4.62962962962963,0.4074074074074074
2004,OAK,4.530864197530864,5.0,4.895061728395062,4.580246913580247,0.6419753086419753,0.5617283950617284,4.790123456790123,4.62962962962963,0.48148148148148145
2004,PHI,4.888888888888889,5.234567901234568,5.185185185185185,4.820987654320987,0.5185185185185185,0.5308641975308642,5.135802469135802,4.753086419753086,0.5432098765432098
2004,PIT,4.3375,4.125,4.22360248447205,4.62111801242236,0.4875,0.4472049689440994,4.320987654320987,4.901234567901234,0.4074074074074074
2004,SDN,4.222222222222222,4.061728395061729,4.7407407407407405,4.351851851851852,0.5185185185185185,0.5370370370370371,5.419753086419753,4.481481481481482,0.5555555555555556
2004,SEA,4.7317073170731705,3.817073170731707,4.308641975308642,5.080246913580247,0.4634146341463415,0.3888888888888889,4.8125,5.4375,0.3125
2004,SFN,4.975609756097561,5.353658536585366,5.246913580246914,4.753086419753086,0.573170731707317,0.5617283950617284,5.1375,4.525,0.55
2004,SLN,3.925925925925926,5.111111111111111,5.277777777777778,4.067901234567901,0.654320987654321,0.6481481481481481,5.444444444444445,4.209876543209877,0.6419753086419753
2004,TBA,4.7625,4.45,4.434782608695652,5.229813664596273,0.5125,0.43478260869565216,4.419753086419753,5.691358024691358,0.35802469135802467
2004,TEX,5.148148148148148,6.061728395061729,5.308641975308642,4.901234567901234,0.6296296296296297,0.5493827160493827,4.555555555555555,4.654320987654321,0.4691358024691358
2004,TOR,5.308641975308642,4.839506172839506,4.46583850931677,5.111801242236025,0.49382716049382713,0.4161490683229814,4.0875,4.9125,0.3375
2005,ANA,3.8395061728395063,4.45679012345679,4.697530864197531,3.9691358024691357,0.6049382716049383,0.5864197530864198,4.938271604938271,4.098765432098766,0.5679012345679012
2005,ARI,5.839506172839506,4.135802469135802,4.296296296296297,5.283950617283951,0.4444444444444444,0.47530864197530864,4.45679012345679,4.728395061728395,0.5061728395061729
2005,ATL,4.074074074074074,5.209876543209877,4.746913580246914,4.160493827160494,0.654320987654321,0.5555555555555556,4.283950617283951,4.246913580246914,0.4567901234567901
2005,BAL,4.753086419753086,4.074074074074074,4.5,4.938271604938271,0.4444444444444444,0.4567901234567901,4.925925925925926,5.1234567901234565,0.4691358024691358
2005,BOS,4.802469135802469,5.925925925925926,5.617283950617284,4.969135802469136,0.6666666666666666,0.5864197530864198,5.308641975308642,5.135802469135802,0.5061728395061729
2005,CHA,4.234567901234568,4.530864197530864,4.574074074074074,3.9814814814814814,0.5802469135802469,0.6111111111111112,4.617283950617284,3.728395061728395,0.6419753086419753
2005,CHN,4.432098765432099,4.37037037037037,4.339506172839506,4.407407407407407,0.4691358024691358,0.4876543209876543,4.308641975308642,4.382716049382716,0.5061728395061729
2005,CIN,5.654320987654321,5.530864197530864,5.049382716049383,5.4753086419753085,0.5185185185185185,0.4506172839506173,4.567901234567901,5.296296296296297,0.38271604938271603
2005,CLE,3.7160493827160495,4.530864197530864,4.8765432098765435,3.962962962962963,0.5308641975308642,0.5740740740740741,5.222222222222222,4.209876543209877,0.6172839506172839
2005,COL,5.518518518518518,5.567901234567901,4.567901234567901,5.320987654320987,0.49382716049382713,0.41358024691358025,3.567901234567901,5.1234567901234565,0.3333333333333333
2005,DET,4.6419753086419755,4.481481481481482,4.462962962962963,4.8580246913580245,0.48148148148148145,0.4382716049382716,4.444444444444445,5.074074074074074,0.3950617283950617
2005,FLO,4.172839506172839,4.246913580246914,4.425925925925926,4.518518518518518,0.5555555555555556,0.5123456790123457,4.604938271604938,4.864197530864198,0.4691358024691358
2005,HOU,3.345679012345679,4.444444444444445,4.265432098765432,3.746913580246914,0.654320987654321,0.5493827160493827,4.08641975308642,4.148148148148148,0.4444444444444444
2005,KCA,5.555555555555555,4.407407407407407,4.327160493827161,5.771604938271605,0.41975308641975306,0.345679012345679,4.246913580246914,5.987654320987654,0.2716049382716049
2005,LAN,4.222222222222222,4.234567901234568,4.228395061728395,4.660493827160494,0.49382716049382713,0.4382716049382716,4.222222222222222,5.098765432098766,0.38271604938271603
2005,MIL,4.135802469135802,4.6419753086419755,4.481481481481482,4.302469135802469,0.5679012345679012,0.5,4.320987654320987,4.469135802469136,0.43209876543209874
2005,MIN,4.1234567901234565,4.296296296296297,4.246913580246914,4.08641975308642,0.5555555555555556,0.5123456790123457,4.197530864197531,4.049382716049383,0.4691358024691358
2005,NYA,4.703703703703703,5.888888888888889,5.469135802469136,4.87037037037037,0.654320987654321,0.5864197530864198,5.049382716049383,5.037037037037037,0.5185185185185185
2005,NYN,3.8518518518518516,4.481481481481482,4.45679012345679,4.0,0.5925925925925926,0.5123456790123457,4.432098765432099,4.148148148148148,0.43209876543209874
2005,OAK,4.2592592592592595,4.827160493827161,4.765432098765432,4.061728395061729,0.5555555555555556,0.5432098765432098,4.703703703703703,3.8641975308641974,0.5308641975308642
2005,PHI,4.8765432098765435,5.271604938271605,4.981481481481482,4.481481481481482,0.5679012345679012,0.5432098765432098,4.691358024691358,4.08641975308642,0.5185185185185185
2005,PIT,4.814814814814815,4.246913580246914,4.197530864197531,4.746913580246914,0.41975308641975306,0.41358024691358025,4.148148148148148,4.679012345679013,0.4074074074074074
2005,SDN,3.925925925925926,3.802469135802469,4.222222222222222,4.481481481481482,0.5679012345679012,0.5061728395061729,4.6419753086419755,5.037037037037037,0.4444444444444444
2005,SEA,4.45679012345679,4.37037037037037,4.314814814814815,4.635802469135802,0.48148148148148145,0.42592592592592593,4.2592592592592595,4.814814814814815,0.37037037037037035
2005,SFN,4.580246913580247,3.8641975308641974,4.006172839506172,4.598765432098766,0.4567901234567901,0.46296296296296297,4.148148148148148,4.617283950617284,0.4691358024691358
